gene_name,gene_index,log2FC,p_value,adj_p_value
TCEAL4,2661,2.20873,1.126578102047551e-06,3.249592267706999e-05
GPR108,2662,0.962151,0.1538340402876191,0.2529398854292043
TM7SF3,2663,1.320945,0.011416685634935309,0.03690845482340999
KDM6B,2664,0.944971,0.1323888994013937,0.22534937853005504
FCF1,2665,0.891263,0.20069672603649433,0.30529891125356917
SURF4,2666,0.963375,0.02820957985697866,0.07162739177243672
COL15A1,2667,4.384182,8.012155733858728e-06,0.00014891271708750077
NDUFA13,2668,0.852238,0.05425559709678888,0.1165002199895191
LPCAT3,2669,0.591664,0.289020848922727,0.4042598327743447
ACIN1,2670,1.060876,0.07024971654534962,0.14133881389500946
TRAF7,2671,0.518571,0.23443275386980542,0.34364283363013665
SF3B5,2672,1.216067,0.004732459131418999,0.01943439281843372
ANXA10,2673,-3.130142,0.004319369555924063,0.0181479845641416
PDCD2,2674,1.038964,0.1139897753720858,0.20077895079172664
LIMS2,2675,4.578758,4.548888619919011e-06,9.55412097025847e-05
CLDN1,2676,-0.031697,0.9639134961784876,1.0
GGT6,2677,0.084998,0.8870399135747223,0.944727718528252
MIF,2678,-0.081789,0.8372568871455276,0.9028845549101778
DUSP23,2679,-0.101152,0.8491382981879922,0.9131481229586045
PHC3,2680,0.799026,0.08954704281399835,0.16856165588367872
FAHD2A,2681,1.185002,0.02249015304897838,0.060912634756382054
PATJ,2682,-0.12784,0.832496406328337,0.8987840695459539
GORASP2,2683,0.539755,0.1842800076131706,0.2863225068686329
FCGRT,2684,0.825005,0.11800186058269813,0.20642467193568956
ZMYM5,2685,0.469769,0.4342282389154489,0.5354738692334289
ASCC3,2686,0.992161,0.027665881445192785,0.07062919921624246
CNNM2,2687,0.735384,0.2289119799017363,0.33753423516534
ITIH1,2688,1.227403,0.1466510156545405,0.24354477445925166
PCDH7,2689,0.330065,0.6654499025319807,0.7543169464777072
USP22,2690,1.256894,4.62391088882757e-06,9.6910285554034e-05
SRSF8,2691,0.205713,0.23698363531316977,0.346428329695389
HS2ST1,2692,2.643802,0.00023876095610113636,0.002028387061728541
TPR,2693,0.155555,0.5145425922422111,0.6144755779695582
RRAGB,2694,0.691801,0.002673970015319776,0.012778745432859546
CHTOP,2695,0.202029,0.6987360184541559,0.784107900408141
SNHG8,2696,0.952009,0.10250514501778937,0.18584838023484362
MTRNR2L6,2697,0.808319,0.4026368701407218,0.5041666541734823
MAP4K3,2698,0.973564,0.024844784849015276,0.06544107080485749
DSTN,2699,1.267891,0.06083610616561759,0.1269497010453164
VNN2,2700,-1.574376,0.024508402549648263,0.06474122266433634
KLHL2,2701,0.118115,0.8137323758114527,0.8838979184710533
PPCS,2702,-0.065228,0.8681325220554935,0.9289597966984563
NOSTRIN,2703,0.51485,0.22726939959829415,0.3357656124098983
VGLL4,2704,1.487683,0.007225597180253761,0.02659781204188702
TMEM248,2705,-0.062842,0.8959219575840228,0.951939691840687
CSNK2A3,2706,0.495002,0.32853355336657064,0.42821300263809514
PIK3C2A,2707,0.937564,0.10861553324485372,0.19379983790707322
TYMS,2708,1.203212,0.08569103438569638,0.16342682172629278
ZNF598,2709,0.832769,0.05815709369403628,0.12286455589199245
TRIM11,2710,-0.557419,0.4025206648536982,0.5041039742090591
ANKRD13A,2711,0.168122,0.6598264673643669,0.7491158453473058
ADNP2,2712,0.748008,0.1272570102172604,0.21845172790640974
CLDN23,2713,-1.742602,0.000540455926136909,0.003781615305150405
SGSM3,2714,0.129503,0.7944610859487238,0.8678501721250794
DARS,2715,0.813944,0.10931014399177108,0.19460682692769585
NUDC,2716,1.324751,0.028817284974814915,0.07277035167754936
NDST1,2717,2.058387,0.0023407383579213356,0.011569213845812403
TXNL4A,2718,1.366012,0.026777613502451624,0.06908666364743314
THRA,2719,0.939527,0.18959391052584593,0.2924777163832169
PARD3,2720,0.786824,0.03673505446400303,0.08730003715263253
PHC2,2721,0.971192,0.10691062438055028,0.19149433684164208
MAN2B1,2722,1.124484,0.07119522639331369,0.14270191832075216
CALML4,2723,-0.364597,0.4897935240888488,0.5906483575977481
WASF2,2724,0.23916,0.5492270654584213,0.6474582585325728
SLC4A4,2725,1.052218,0.21181640136354182,0.3180499952639696
HIST1H4I,2726,1.354469,0.05809389919736473,0.12277493114002173
LMF1,2727,0.913042,0.07316643326451937,0.14557179375321108
MSMB,2728,-0.48784,0.6703134851787795,0.7584771679689355
L3HYPDH,2729,1.461734,0.025172505824209587,0.06606148091684469
UBXN11,2730,0.327156,0.5931791366070748,0.6878699258517853
TIMMDC1,2731,1.089989,0.03261742493339687,0.07977602589855391
WDR90,2732,0.548104,0.4160108832215259,0.5175125345288026
RBM17,2733,1.392672,0.011585000426127827,0.03734229276753016
CD276,2734,1.866241,0.006170447652608566,0.023729062893625096
FAM222B,2735,0.415048,0.04853444011137999,0.10712267584968597
TEPSIN,2736,0.828103,0.14225761610661625,0.23803442287382764
SDF2,2737,0.643588,0.0015166326134072804,0.008327530411576597
PRDX1,2738,0.409188,0.4508209316046742,0.5516193511920804
MACC1,2739,-1.32344,0.04914422742182166,0.10804490842956238
NIT2,2740,1.001433,0.0104423498563708,0.03470975780670847
SMARCD2,2741,1.050914,0.03711673985085836,0.08794830698702087
GPR35,2742,-0.902214,0.08575945185977785,0.1634893312778308
PDCD10,2743,-0.280358,0.4544525390554004,0.5554764531536446
LTBP4,2744,3.696351,1.9046325970064435e-05,0.00028908448993546947
MSR1,2745,4.414323,8.205620940299628e-06,0.00015179243018295115
OARD1,2746,0.478319,0.22722880457528682,0.33573081437961044
COQ4,2747,1.779604,0.004369438374312359,0.018330984968553614
SNX12,2748,0.62913,0.014357495554338066,0.043598003027473756
TCIM,2749,1.747822,0.014819312654865099,0.04460056196356513
DMTN,2750,-1.321006,0.03137709703421534,0.07746609924754691
IMMT,2751,0.797048,0.05162387234271535,0.11209543800549268
KRT6A,2752,1.655622,0.16957152172447296,0.26884987522081455
PCBP2,2753,0.267638,0.5952629579239983,0.6899209044629186
PAM,2754,2.476962,0.00011067589266635564,0.0011164494426113016
USF1,2755,0.093378,0.8565517059281978,0.9193138569672819
AMBP,2756,2.047604,0.062458942141456135,0.1294313262994454
CKMT1B,2757,-0.956197,0.16134759921257671,0.2612642394363164
PDZK1IP1,2758,-0.793271,0.09218778435221504,0.17206539892007264
DIP2A,2759,0.916286,0.03320134122837413,0.08082288688251558
SLPI,2760,-0.186755,0.6989493362966689,0.7842579379417174
EVL,2761,2.200595,0.0017891365669630206,0.009406933414928868
BLVRB,2762,-0.103312,0.7895661146722837,0.863508494790644
NUMB,2763,-0.188019,0.6323155435526513,0.7243978788004309
ALYREF,2764,0.360354,0.34536281294059834,0.4457250427607421
MMP9,2765,-0.30201,0.7806845571177545,0.855933355210467
PTPN18,2766,-0.571899,0.3765922880261243,0.4784140228528937
RAI1,2767,1.651051,0.006762569426439872,0.025328779519066903
CXCL12,2768,6.746004,7.039307945158353e-10,1.1006460779965452e-07
FYN,2769,2.100149,0.006713156848546355,0.025182298491060035
ZSWIM8,2770,0.91526,0.08202648191774198,0.1585872149422409
SLC9A3R2,2771,0.346038,0.5740121784074964,0.6699415833415928
SLC25A11,2772,1.078759,0.03957300261880218,0.09234013082944709
STAM,2773,1.097533,0.007724374403818502,0.027979021902854992
MCTS1,2774,0.840655,0.2157454157243799,0.3225620729442216
MALSU1,2775,0.194567,0.6880393476966313,0.7742653332364959
ALDH3B1,2776,-0.34089,0.16274324965689282,0.26237354840347343
SRRM2,2777,0.706535,0.2005215450243354,0.3050795396188456
AHCY,2778,0.820204,0.3035920510994417,0.42028437908158955
PSMC2,2779,1.076269,0.11642323534808337,0.20420710110332893
HIST2H2AA4,2780,-0.00826,0.9861114923256371,1.0
ENPP2,2781,3.062615,0.00036551654637067725,0.002815106129807941
MED13L,2782,0.75934,0.0007095389585390477,0.004624764731060789
TXNRD1,2783,-0.375514,0.34834097643357387,0.4486282000861501
NOP58,2784,0.79474,0.055691091762271994,0.11876707066556835
KCNK1,2785,-0.258333,0.6894128010266636,0.7756779893218902
CAPNS1,2786,0.431619,0.3906689546018218,0.49242284546452286
RBM3,2787,0.878839,0.20761300460744034,0.31322869111340285
AKR1A1,2788,0.910592,0.08883525027222397,0.1675419553525832
DTX2,2789,0.176933,0.7789361092686191,0.8542065287337081
FNTA,2790,0.937106,0.02242835267583498,0.06081213543443779
APEH,2791,1.299756,0.02694277715116324,0.0693716913597792
AK1,2792,1.94122,0.001993925203170249,0.010245779975914731
CYP1B1,2793,5.444849,8.207460218758762e-08,4.243967815479433e-06
TMEM160,2794,0.600745,0.1425387314336482,0.2384642958537961
GINM1,2795,1.267289,0.02817166330882598,0.07155878530778503
SLC25A5,2796,-0.088004,0.8461876694880448,0.9105928185006966
RUNX2,2797,2.980037,0.00032070559557334315,0.0025445915982240976
TMEM63A,2798,-0.643693,0.13827573739927285,0.2327575419669094
SMC3,2799,0.412014,0.3817458628083348,0.48328845334303505
SOX6,2800,-0.63896,0.20451045559900669,0.30988005581879946
FEM1A,2801,0.554073,0.29357007589672424,0.40908360908483266
PELI1,2802,1.557526,0.024738970795624718,0.06520166737720436
BCL2,2803,1.985133,0.0009902369430357099,0.005980581856145469
VDAC1,2804,0.443342,0.4526227642676355,0.5535146541798067
TPST1,2805,3.590797,1.3515802709051686e-05,0.00022006184229010517
CASC4,2806,1.944465,0.007135908015889152,0.026341488443138876
GOSR1,2807,-0.276802,0.4459631918521503,0.5472389188837877
TMEM184A,2808,-1.07017,0.03285002668003742,0.08019558557910994
LARS,2809,1.721178,0.001962216966635213,0.010117151651316497
TOX3,2810,-0.84572,0.11259335258143884,0.19901324593638314
TNFRSF1B,2811,1.457986,0.057907540927035026,0.12248619967828184
VPS54,2812,0.956139,0.12516922258496183,0.2158388493782348
RNF166,2813,1.018417,0.14781918477289668,0.2450715946487282
ARFRP1,2814,0.496703,0.32419163109822513,0.42652477461699245
IPP,2815,1.219531,0.07717792975878122,0.15180535085640465
TMEM65,2816,0.081215,0.7035234834534507,0.7884922145589051
NBN,2817,0.038981,0.8583149419806373,0.9208049810477312
OSGIN2,2818,0.794303,0.20303804949052975,0.3080992538714416
IFNAR2,2819,0.519173,0.37416309418206617,0.47588038208398226
TTC31,2820,0.839422,0.1663770498414394,0.2656665795855242
PAWR,2821,0.881943,0.027996804565503564,0.07120643515943528
IL18BP,2822,0.860429,0.10402444416508254,0.1876383056671206
PRIM2,2823,0.463385,0.02639618549761262,0.06834423058068947
CYP2E1,2824,3.82247,3.992947372829264e-05,0.0005131445283242618
PAK2,2825,0.600552,0.31830694488404637,0.42652477461699245
ZNF585B,2826,0.496494,0.05050612074236567,0.11025164373909652
DPYSL2,2827,2.120931,0.0011043494367937103,0.006492625560809575
CARS2,2828,0.714057,0.18309007730511573,0.28510604899803305
PIK3R2,2829,1.715653,0.002061156696580032,0.010514460921626933
NRBP2,2830,1.079132,0.010022498890094333,0.03372386859671195
POTEF,2831,1.445257,0.018742317878939554,0.05299876625993802
CIZ1,2832,0.868337,0.03479134733064051,0.08386291289159384
CD93,2833,2.493177,0.006629293631867559,0.024974067000012985
RXRB,2834,0.982196,0.10887529832727505,0.1940877243493317
CWF19L2,2835,0.597812,0.37859803212567833,0.4801879759806856
PIGT,2836,0.412867,0.4237377966341036,0.5252002725063526
ERO1B,2837,2.796116,0.00025560533697736865,0.002131054060004714
MAP3K1,2838,0.211188,0.5524970904842226,0.650690170948689
DGKH,2839,1.298232,0.03936247444128089,0.09194689458948006
CDC42EP4,2840,0.793212,0.08259177003554133,0.15952357465394115
BBS4,2841,1.147898,0.013839390793900569,0.04253507613582451
B4GALT7,2842,1.005109,0.08732041297949795,0.16552482017791678
SUZ12,2843,0.469012,0.3940521152179216,0.4956723740204491
MFF,2844,1.036579,0.04321042055340847,0.0984717750517872
EHBP1L1,2845,0.781062,0.15601667964547755,0.25567165244514667
NDUFB10,2846,1.13641,0.03178098946969326,0.0781900841840377
LMOD1,2847,5.659959,3.19914641676748e-08,2.0869663429382823e-06
PPP1R8,2848,1.12266,0.10992940535128191,0.19542674741252528
ST3GAL1,2849,0.530668,0.43642335038738267,0.5377796816907863
SERPINB9,2850,0.920569,0.1211307697057798,0.2102367451302588
PCNP,2851,0.844076,0.03555969155824122,0.08519536463442907
SIN3A,2852,1.795779,0.025944057559076836,0.06754643557174213
ZSWIM6,2853,0.425216,0.06945888528261145,0.14013410127524098
PGAM1,2854,2.119338,0.0020184312226032516,0.010339343088015252
SPTLC2,2855,0.306526,0.4755650017651858,0.5760286566108777
RFTN1,2856,3.422009,1.1071187261920869e-05,0.0001896638784757418
ZNF559,2857,0.780181,0.0827817583622587,0.15976522545991953
IER3,2858,1.607367,0.05313098388135254,0.1146602599897608
HSDL2,2859,0.988087,0.098855062236151,0.1808808006979113
NANS,2860,0.578474,0.329901477483187,0.42971166994355486
UBP1,2861,0.402927,0.5036954777229277,0.603754235009698
ISG15,2862,1.36776,0.07664747976967695,0.15100319989424058
DDAH1,2863,0.464819,0.28429854790027226,0.39915433739229517
SMCR8,2864,0.573813,0.44319425434684423,0.5444176334260618
OSTF1,2865,0.154775,0.7965744249665803,0.8693874437020995
RPL19,2866,0.88443,0.13707779819222196,0.23118932070672804
POGK,2867,0.885825,0.1558304335863914,0.25540893278581506
ATXN7L1,2868,-0.404296,0.4904747818651447,0.5911804024181839
UQCC2,2869,0.166247,0.7877167246950793,0.8619165339193422
COX14,2870,1.044371,0.07928394115391844,0.15478788089664008
EXOC4,2871,0.644904,0.01237652303845597,0.0391694586956821
CIB1,2872,1.02784,0.06204603353415061,0.12877885657988847
IL1R2,2873,-0.464779,0.5338042455869769,0.6324559443293861
PPP4R3A,2874,1.092369,0.09983976945328278,0.1822762763413144
CLN5,2875,1.912344,0.022482906391976316,0.060901380287133974
SAA2,2876,4.507038,3.172392889837448e-05,0.00042574463435073273
PPP2CA,2877,0.919782,0.07694500909054389,0.1514379244847957
HOPX,2878,2.56222,0.0011894640889242823,0.006888192832421308
SETD1B,2879,1.858245,0.00710365396096093,0.02625193897671943
AVL9,2880,0.357806,0.12251706292919033,0.21225014568835548
SUDS3,2881,0.105015,0.7922586722295493,0.8659244439164688
SULT1A1,2882,0.586577,0.25269271307909424,0.3638841561560731
DTX4,2883,-1.047505,0.045655157269312546,0.10245889814057979
FGR,2884,-0.484373,0.5203217377592797,0.6199866067252673
MXI1,2885,-0.948022,0.17607853116496536,0.2765404290880885
FAAP20,2886,1.006916,0.07187014250025787,0.1437038138026571
RFK,2887,0.067827,0.8874590957402212,0.9450719808204378
USP14,2888,1.455772,0.02251799362507037,0.06093777368235046
LGALS3,2889,-0.390139,0.08973735683943936,0.1687586547435848
TFG,2890,0.794209,0.11587841545385402,0.20348700087854335
MRPS34,2891,0.929399,0.025342159194698233,0.06640940120972996
IGLV3-25,2892,5.494199,2.3762364669015403e-07,9.814304954806551e-06
RIPK1,2893,0.994069,0.07082979951283372,0.14228794536579353
AKIRIN2,2894,0.304015,0.6683426792637766,0.7567252370215898
ELP1,2895,1.246425,0.0030908676026741608,0.014240688175931627
LMO4,2896,-0.356681,0.5649606341686024,0.6620049636445391
SLC20A1,2897,1.056044,0.008551863685116087,0.03001963796625966
ZXDC,2898,0.429428,0.5322551235437625,0.6310806554781927
GIPR,2899,0.270529,0.6333916167172029,0.725448999531749
CDK5RAP1,2900,1.888253,0.0056191367182352615,0.022122824237800338
DGUOK,2901,1.358229,0.0463982274814777,0.10377968660451772
UBE2Q1,2902,0.261545,0.361864524441607,0.46274782526444885
OSBPL5,2903,2.524203,0.0002849024232109758,0.0023136284582355457
CGN,2904,-0.972953,0.07906984751439596,0.15449321292086826
DIS3,2905,0.996243,0.06899704598735484,0.13944644030996015
SVIP,2906,-0.08091,0.8939790480439345,0.9503713158597858
RPS14,2907,1.269888,0.013432099277968627,0.04160782828227357
VIL1,2908,-0.258053,0.7957352309301156,0.8687603094793132
WFDC2,2909,-0.593532,0.41995961056319886,0.5215674391795739
SH3BP5L,2910,0.067179,0.9057122324951064,0.9592214112668579
KRT14,2911,2.325778,0.011687375691575158,0.03762303733655591
FBLN2,2912,5.218884,2.9763897576165197e-07,1.1516210634672972e-05
CNTRL,2913,0.828409,0.16305388132626,0.262519785947996
NUP42,2914,0.366645,0.529668190380506,0.6288792273058729
MSH3,2915,0.214369,0.722079113195284,0.8049841901912794
PLEKHG3,2916,-0.036781,0.9331595886881554,0.9814840134934253
HAAO,2917,2.173079,0.0007545407713213818,0.004849986210702297
MAPK6,2918,0.139734,0.7605593422460034,0.8385817999545844
KANSL3,2919,1.79314,0.010036235617362147,0.03375279581728434
ESYT1,2920,1.306712,0.006572802415583467,0.024820927810889376
APBB3,2921,1.599702,0.044014136339875845,0.0997495111045547
CST4,2922,2.769155,0.009368220045240749,0.03210913415297286
ZNF512,2923,0.306752,0.6485275024690396,0.7393033402466467
CLPTM1L,2924,0.832742,0.2072738017549886,0.31287359754504224
TAOK1,2925,0.53526,0.2558056201107365,0.36702545494149147
MSTO1,2926,1.263673,0.03196014941972461,0.07850958899226865
C11ORF24,2927,1.651329,0.007241749354378748,0.026626868462748178
SPI1,2928,0.078905,0.9128749618423406,0.9650640058976072
SERINC5,2929,0.670824,0.114870985208331,0.20199745328839308
OVOL2,2930,-0.808929,0.19983109606645114,0.30421819948811657
PIM1,2931,0.032616,0.9511261926561911,0.9948044766149724
SUMO2,2932,0.191158,0.7394327853610498,0.8206154407614941
HEYL,2933,6.04127,3.0913235319008985e-08,2.059550092012523e-06
TSSC4,2934,2.081807,0.00309581760592368,0.014256826239902388
PYGL,2935,1.413466,0.02835192790494454,0.07192219074798946
ASL,2936,-0.352555,0.5533865960650257,0.6515819584674319
SRPK1,2937,-0.229436,0.301499147282413,0.41791561954624773
ADIPOR1,2938,-0.635826,0.23625782658088812,0.34557472607577766
EFEMP2,2939,4.98349,6.10007347247642e-08,3.3569147341133502e-06
BAG3,2940,0.843542,0.0019137843673719254,0.009916745350235219
TSC22D1,2941,2.190792,0.0036286724549963994,0.016025213188945096
TSPAN8,2942,-1.696778,0.004828537087712651,0.01973180028314187
PSMB2,2943,1.178753,0.07073637961006203,0.142157833744392
PRPF19,2944,1.345391,0.039153834657645846,0.09158984761223947
PRPF4B,2945,1.061998,0.016555881013196043,0.04834974975407282
MRPS26,2946,1.232197,0.0013533588060277507,0.007606996244665539
SELENOM,2947,3.934682,1.1970848622880061e-06,3.4129911536810434e-05
RAP2B,2948,0.180968,0.6433224610333546,0.7344321611414567
TPSD1,2949,4.265972,2.4607130214382215e-05,0.0003507851464207989
SCIN,2950,-0.479137,0.3702367146248823,0.4717393296355456
GNG12,2951,1.038986,0.07227281491778738,0.14420161299324785
RHBDD2,2952,0.668409,0.27639411790180346,0.3903118426480847
TMEM167B,2953,1.077001,0.07125475887171043,0.1427631449742263
SCAF4,2954,0.672885,0.18943520875218428,0.29228341230319266
GRAMD1A,2955,1.075693,0.07204944133889728,0.14389749199948296
RUNX3,2956,1.278637,0.06686685678176407,0.13628635893415414
STX4,2957,0.441678,0.13248461140139633,0.22538658169252104
PDAP1,2958,0.613817,0.036397948272412925,0.08667069683144668
GCN1,2959,0.055189,0.9350822105432464,0.9829289632863353
ADD3,2960,0.312553,0.6323635713725095,0.7243978788004309
PPP1R3B,2961,0.494144,0.3988542219729987,0.5006169755801081
RSF1,2962,0.503863,0.0547828373873354,0.11725057145880204
AMFR,2963,1.215172,0.06420185561704216,0.13219489522484817
DLC1,2964,4.363094,9.45145177211021e-06,0.00016805329545337838
ZC2HC1A,2965,1.517066,0.009682530652754432,0.032917262534929256
APOA4,2966,-3.822394,0.002149997869201872,0.010835791256368915
PLPP3,2967,1.272121,0.045558774445712144,0.10229694727091121
NUDT22,2968,0.578228,0.016483469007857344,0.04819543231282243
FYCO1,2969,1.845702,0.0037135022199528004,0.016290293305564488
NPM1,2970,1.316007,0.026192496808345882,0.0679508005821994
SNRPA1,2971,0.552092,0.01771425164446462,0.050902635887922626
PRDX5,2972,1.14502,0.06363271357962375,0.13128370407709367
GPR153,2973,2.259168,0.0025780823945575682,0.012445675387203786
POLD2,2974,1.22429,0.08390286597876975,0.16117105720044297
LIMK1,2975,1.517731,0.02362201647939197,0.0630461566750384
